query_id,scene_id,source,query_type,search_variant,input_shape,schema_valid,prediction_available,bbox_eligible,bbox_iou_3d,recall_at_1_eligible,recall_at_1,predicted_object_id,failures,runtime_seconds,checked_nodes,checked_views,checked_objects,context_chars,estimated_tokens
scannet_0030_00_sr3d_plus_002,scannet_0030_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,17,wrong object,0.0029857919998903526,2.0,6.0,90.0,14943.0,3748.0
scannet_0030_00_sr3d_plus_003,scannet_0030_00,Sr3D+,relational,ablation_no_relation,canonical,True,False,True,0.0,True,False,,bad bbox; invalid/unavailable prediction,0.0018300829997315304,0.0,6.0,90.0,14943.0,3759.0
scannet_0046_00_nr3d_001,scannet_0046_00,Nr3D,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,18,wrong object,0.0014526669997394492,2.0,4.0,57.0,10008.0,2523.0
scannet_0046_00_nr3d_002,scannet_0046_00,Nr3D,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,21,wrong object,0.0020046669997100253,2.0,4.0,57.0,10008.0,2517.0
scannet_0046_00_nr3d_003,scannet_0046_00,Nr3D,simple_object,ablation_no_relation,canonical,True,True,True,0.0,True,False,21,wrong object,0.0013512919999811857,2.0,4.0,57.0,10008.0,2511.0
scannet_0046_00_sr3d_plus_001,scannet_0046_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,1.0,True,True,18,,0.0013174999999137071,2.0,4.0,57.0,10008.0,2513.0
scannet_0046_00_sr3d_plus_002,scannet_0046_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,0,wrong object,0.0018506669998714642,2.0,4.0,57.0,10008.0,2513.0
scannet_0046_00_sr3d_plus_003,scannet_0046_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,33,wrong object,0.0016163340001185134,2.0,4.0,57.0,10008.0,2520.0
scannet_0086_00_nr3d_001,scannet_0086_00,Nr3D,relational,ablation_no_relation,canonical,True,True,True,1.0,True,True,13,,0.0008088750000752043,2.0,3.0,30.0,5503.0,1397.0
scannet_0086_00_nr3d_002,scannet_0086_00,Nr3D,relational,ablation_no_relation,canonical,True,True,True,1.0,True,True,17,,0.0008872090002114419,2.0,3.0,30.0,5503.0,1394.0
scannet_0086_00_nr3d_003,scannet_0086_00,Nr3D,attribute,ablation_no_relation,canonical,True,True,True,0.020786,True,False,1,wrong object,0.0007665000002816669,2.0,3.0,30.0,5503.0,1382.0
scannet_0086_00_sr3d_plus_001,scannet_0086_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,1.0,True,True,1,,0.0008654580001348222,2.0,3.0,30.0,5503.0,1388.0
scannet_0086_00_sr3d_plus_002,scannet_0086_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,0,wrong object,0.0010425420000501617,2.0,3.0,30.0,5503.0,1388.0
scannet_0086_00_sr3d_plus_003,scannet_0086_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,1.0,True,True,4,,0.0007154169998102589,2.0,3.0,30.0,5503.0,1390.0
scannet_0222_00_nr3d_001,scannet_0222_00,Nr3D,relational,ablation_no_relation,canonical,True,False,True,0.0,True,False,,bad bbox; invalid/unavailable prediction,0.0011408749996917322,0.0,5.0,43.0,7528.0,1896.0
scannet_0222_00_nr3d_002,scannet_0222_00,Nr3D,relational,ablation_no_relation,canonical,True,True,True,1.0,True,True,24,,0.0014580830002159928,2.0,5.0,43.0,7528.0,1908.0
scannet_0222_00_nr3d_003,scannet_0222_00,Nr3D,simple_object,ablation_no_relation,canonical,True,False,True,0.0,True,False,,bad bbox; invalid/unavailable prediction,0.0009900420000121812,0.0,5.0,43.0,7528.0,1892.0
scannet_0222_00_sr3d_plus_001,scannet_0222_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,15,wrong object,0.0010497919997760619,2.0,5.0,43.0,7528.0,1893.0
scannet_0222_00_sr3d_plus_002,scannet_0222_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,22,wrong object,0.0015327090000027965,2.0,5.0,43.0,7528.0,1893.0
scannet_0222_00_sr3d_plus_003,scannet_0222_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,15,wrong object,0.0012271659998077666,2.0,5.0,43.0,7528.0,1901.0
scannet_0378_00_nr3d_001,scannet_0378_00,Nr3D,relational,ablation_no_relation,canonical,True,False,True,0.0,True,False,,bad bbox; invalid/unavailable prediction,0.001032167000175832,0.0,5.0,45.0,7703.0,1935.0
scannet_0378_00_nr3d_002,scannet_0378_00,Nr3D,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,2,wrong object,0.0010272090003127232,2.0,5.0,45.0,7703.0,1933.0
scannet_0378_00_nr3d_003,scannet_0378_00,Nr3D,simple_object,ablation_no_relation,canonical,True,True,True,1.0,True,True,0,,0.001084959000309027,2.0,5.0,45.0,7703.0,1934.0
scannet_0378_00_sr3d_plus_001,scannet_0378_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,1.0,True,True,0,,0.000999249999949825,2.0,5.0,45.0,7703.0,1934.0
scannet_0378_00_sr3d_plus_002,scannet_0378_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,0,wrong object,0.0015089580001586,2.0,5.0,45.0,7703.0,1937.0
scannet_0378_00_sr3d_plus_003,scannet_0378_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,2,wrong object,0.0011247909997109673,2.0,5.0,45.0,7703.0,1940.0
scannet_0389_00_nr3d_001,scannet_0389_00,Nr3D,relational,ablation_no_relation,canonical,True,True,True,0.072976,True,False,22,wrong object,0.0007196249998742132,2.0,5.0,30.0,5110.0,1284.0
scannet_0389_00_nr3d_002,scannet_0389_00,Nr3D,relational,ablation_no_relation,canonical,True,True,True,1.0,True,True,2,,0.0007225839999591699,2.0,5.0,30.0,5110.0,1284.0
scannet_0389_00_nr3d_003,scannet_0389_00,Nr3D,attribute,ablation_no_relation,canonical,True,True,True,0.0,True,False,12,wrong object,0.0007285829997272231,2.0,5.0,30.0,5110.0,1284.0
scannet_0389_00_sr3d_plus_001,scannet_0389_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,1.0,True,True,2,,0.0007715000001553562,2.0,5.0,30.0,5110.0,1289.0
scannet_0389_00_sr3d_plus_002,scannet_0389_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,2,wrong object,0.0010340829999222478,2.0,5.0,30.0,5110.0,1289.0
scannet_0389_00_sr3d_plus_003,scannet_0389_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,28,wrong object,0.0008724169997549325,2.0,5.0,30.0,5110.0,1295.0
scannet_0435_00_nr3d_001,scannet_0435_00,Nr3D,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,52,wrong object,0.00227329200015447,2.0,7.0,64.0,10869.0,2751.0
scannet_0435_00_nr3d_002,scannet_0435_00,Nr3D,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,28,wrong object,0.0006658749998678104,2.0,2.0,2.0,332.0,90.0
scannet_0435_00_nr3d_003,scannet_0435_00,Nr3D,simple_object,ablation_no_relation,canonical,True,True,True,0.0,True,False,10,wrong object,0.001396540999849094,2.0,7.0,64.0,10869.0,2725.0
scannet_0435_00_sr3d_plus_001,scannet_0435_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,8,wrong object,0.0015742499999760184,2.0,7.0,64.0,10869.0,2730.0
scannet_0435_00_sr3d_plus_002,scannet_0435_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,0.0,True,False,8,wrong object,0.0016550840000491007,2.0,7.0,64.0,10869.0,2731.0
scannet_0435_00_sr3d_plus_003,scannet_0435_00,Sr3D+,relational,ablation_no_relation,canonical,True,True,True,1.0,True,True,12,,0.001524332999906619,2.0,7.0,64.0,10869.0,2730.0
