query_id,scene_id,source,query_type,search_variant,input_shape,schema_valid,prediction_available,bbox_eligible,bbox_iou_3d,recall_at_1_eligible,recall_at_1,predicted_object_id,failures,runtime_seconds,checked_nodes,checked_views,checked_objects,context_chars,estimated_tokens
replica_office2_multi_hop_001,replica_office2,Replica,multi_hop,flat_embedding,canonical,True,True,True,1.0,True,True,28,,0.15577008299987938,2.0,1.0,91.0,9002.0,2264.0
replica_office2_functional_001,replica_office2,Replica,functional,flat_embedding,canonical,True,True,True,1.0,True,True,41,,0.16340358300021762,2.0,1.0,91.0,9002.0,2258.0
replica_office2_negative_001,replica_office2,Replica,negative,flat_embedding,canonical,True,True,False,,False,,76,missing GT,0.16552566600012142,2.0,1.0,91.0,9002.0,2256.0
replica_office3_simple_001,replica_office3,Replica,simple_object,flat_embedding,canonical,True,True,True,1.0,True,True,56,,0.20110304099989662,2.0,1.0,100.0,9838.0,2463.0
replica_office3_simple_002,replica_office3,Replica,simple_object,flat_embedding,canonical,True,True,True,1.0,True,True,15,,0.17927266699962274,2.0,1.0,100.0,9838.0,2463.0
replica_office3_attribute_001,replica_office3,Replica,attribute,flat_embedding,canonical,True,True,True,1.0,True,True,92,,0.18189670799984015,2.0,1.0,100.0,9838.0,2469.0
replica_office3_relational_001,replica_office3,Replica,relational,flat_embedding,canonical,True,True,True,0.250968,True,False,1,wrong object,0.2921692080003595,2.0,1.0,100.0,9838.0,2469.0
replica_office3_multi_hop_001,replica_office3,Replica,multi_hop,flat_embedding,canonical,True,True,True,1.0,True,True,101,,0.16839812499983964,2.0,1.0,100.0,9838.0,2472.0
replica_office3_functional_001,replica_office3,Replica,functional,flat_embedding,canonical,True,True,True,1.0,True,True,100,,0.19938120899996647,2.0,1.0,100.0,9838.0,2468.0
replica_office3_negative_001,replica_office3,Replica,negative,flat_embedding,canonical,True,True,False,,False,,94,missing GT,0.20242441700020208,2.0,1.0,100.0,9838.0,2465.0
replica_office4_simple_001,replica_office4,Replica,simple_object,flat_embedding,canonical,True,True,True,1.0,True,True,60,,0.1152942499998062,2.0,1.0,65.0,6363.0,1594.0
replica_office4_simple_002,replica_office4,Replica,simple_object,flat_embedding,canonical,True,True,True,1.0,True,True,49,,0.1179298749998452,2.0,1.0,65.0,6363.0,1594.0
replica_office4_attribute_001,replica_office4,Replica,attribute,flat_embedding,canonical,True,True,True,1.0,True,True,4,,0.12020108300021093,2.0,1.0,65.0,6363.0,1601.0
replica_office4_relational_001,replica_office4,Replica,relational,flat_embedding,canonical,True,True,True,0.0,True,False,1,wrong object,0.15537504100029764,2.0,1.0,65.0,6363.0,1600.0
replica_office4_multi_hop_001,replica_office4,Replica,multi_hop,flat_embedding,canonical,True,True,True,1.0,True,True,5,,0.11676537499988626,2.0,1.0,65.0,6363.0,1604.0
replica_office4_functional_001,replica_office4,Replica,functional,flat_embedding,canonical,True,True,True,1.0,True,True,20,,0.11459195899988117,2.0,1.0,65.0,6363.0,1599.0
replica_office4_negative_001,replica_office4,Replica,negative,flat_embedding,canonical,True,True,False,,False,,23,missing GT,0.11019708300000275,2.0,1.0,65.0,6363.0,1596.0
