query_id,scene_id,source,query_type,search_variant,input_shape,schema_valid,prediction_available,bbox_eligible,bbox_iou_3d,recall_at_1_eligible,recall_at_1,predicted_object_id,failures,runtime_seconds,checked_nodes,checked_views,checked_objects,context_chars,estimated_tokens
scannet_0222_00_nr3d_001,scannet_0222_00,Nr3D,relational,flat_lexical,canonical,True,False,True,0.0,True,False,,bad bbox; invalid/unavailable prediction,0.0008682919997227145,0.0,5.0,43.0,7528.0,1896.0
scannet_0222_00_nr3d_002,scannet_0222_00,Nr3D,relational,flat_lexical,canonical,True,True,True,1.0,True,True,24,,0.001250167000307556,2.0,5.0,43.0,7528.0,1908.0
scannet_0222_00_nr3d_003,scannet_0222_00,Nr3D,simple_object,flat_lexical,canonical,True,False,True,0.0,True,False,,bad bbox; invalid/unavailable prediction,0.0008047500000429864,0.0,5.0,43.0,7528.0,1892.0
scannet_0222_00_sr3d_plus_001,scannet_0222_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,0.0,True,False,15,wrong object,0.0008102920000965241,2.0,5.0,43.0,7528.0,1893.0
scannet_0222_00_sr3d_plus_002,scannet_0222_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,0.0,True,False,22,wrong object,0.000818208000055165,2.0,5.0,43.0,7528.0,1893.0
scannet_0222_00_sr3d_plus_003,scannet_0222_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,0.0,True,False,15,wrong object,0.0009420000001227891,2.0,5.0,43.0,7528.0,1901.0
scannet_0378_00_nr3d_001,scannet_0378_00,Nr3D,relational,flat_lexical,canonical,True,False,True,0.0,True,False,,bad bbox; invalid/unavailable prediction,0.000778541999807203,0.0,5.0,45.0,7703.0,1935.0
scannet_0378_00_nr3d_002,scannet_0378_00,Nr3D,relational,flat_lexical,canonical,True,True,True,0.0,True,False,2,wrong object,0.0007484160000785778,2.0,5.0,45.0,7703.0,1933.0
scannet_0378_00_nr3d_003,scannet_0378_00,Nr3D,simple_object,flat_lexical,canonical,True,True,True,1.0,True,True,0,,0.0007984579997355468,2.0,5.0,45.0,7703.0,1934.0
scannet_0378_00_sr3d_plus_001,scannet_0378_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,1.0,True,True,0,,0.004566541999793117,2.0,5.0,45.0,7703.0,1934.0
scannet_0378_00_sr3d_plus_002,scannet_0378_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,0.0,True,False,0,wrong object,0.0008256669998445432,2.0,5.0,45.0,7703.0,1937.0
scannet_0378_00_sr3d_plus_003,scannet_0378_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,0.0,True,False,2,wrong object,0.0008423750000474683,2.0,5.0,45.0,7703.0,1940.0
scannet_0389_00_nr3d_001,scannet_0389_00,Nr3D,relational,flat_lexical,canonical,True,True,True,0.072976,True,False,22,wrong object,0.0005262089998723241,2.0,5.0,30.0,5110.0,1284.0
scannet_0389_00_nr3d_002,scannet_0389_00,Nr3D,relational,flat_lexical,canonical,True,True,True,1.0,True,True,2,,0.0005382499998631829,2.0,5.0,30.0,5110.0,1284.0
scannet_0389_00_nr3d_003,scannet_0389_00,Nr3D,attribute,flat_lexical,canonical,True,True,True,0.0,True,False,12,wrong object,0.0005512919997272547,2.0,5.0,30.0,5110.0,1284.0
scannet_0389_00_sr3d_plus_001,scannet_0389_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,1.0,True,True,2,,0.0005825000002914749,2.0,5.0,30.0,5110.0,1289.0
scannet_0389_00_sr3d_plus_002,scannet_0389_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,0.0,True,False,2,wrong object,0.0005832500000906293,2.0,5.0,30.0,5110.0,1289.0
scannet_0389_00_sr3d_plus_003,scannet_0389_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,0.0,True,False,28,wrong object,0.0006782919999750447,2.0,5.0,30.0,5110.0,1295.0
scannet_0435_00_nr3d_001,scannet_0435_00,Nr3D,relational,flat_lexical,canonical,True,True,True,0.0,True,False,52,wrong object,0.0020518750002338493,2.0,7.0,64.0,10869.0,2751.0
scannet_0435_00_nr3d_002,scannet_0435_00,Nr3D,relational,flat_lexical,canonical,True,True,True,0.0,True,False,28,wrong object; wrong relation,0.0063622080001550785,2.0,7.0,64.0,10869.0,2725.0
scannet_0435_00_nr3d_003,scannet_0435_00,Nr3D,simple_object,flat_lexical,canonical,True,True,True,0.0,True,False,10,wrong object,0.0011157910003021243,2.0,7.0,64.0,10869.0,2725.0
scannet_0435_00_sr3d_plus_001,scannet_0435_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,0.0,True,False,8,wrong object,0.0012032499998895219,2.0,7.0,64.0,10869.0,2730.0
scannet_0435_00_sr3d_plus_002,scannet_0435_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,0.0,True,False,8,wrong object,0.0011980409999523545,2.0,7.0,64.0,10869.0,2731.0
scannet_0435_00_sr3d_plus_003,scannet_0435_00,Sr3D+,relational,flat_lexical,canonical,True,True,True,1.0,True,True,12,,0.001161124999725871,2.0,7.0,64.0,10869.0,2730.0
