query_id,scene_id,source,query_type,search_variant,input_shape,schema_valid,prediction_available,bbox_eligible,bbox_iou_3d,recall_at_1_eligible,recall_at_1,predicted_object_id,failures,runtime_seconds,checked_nodes,checked_views,checked_objects,context_chars,estimated_tokens
scannet_0222_00_sr3d_plus_003,scannet_0222_00,Sr3D+,relational,ablation_no_fallback,canonical,True,True,True,0.0,True,False,15,wrong object,0.0006294169998000143,2.0,4.0,4.0,714.0,198.0
scannet_0378_00_nr3d_001,scannet_0378_00,Nr3D,relational,ablation_no_fallback,canonical,True,False,True,0.0,True,False,,bad bbox; invalid/unavailable prediction,0.0004932499996357365,0.0,1.0,1.0,161.0,49.0
scannet_0378_00_nr3d_002,scannet_0378_00,Nr3D,relational,ablation_no_fallback,canonical,True,True,True,0.0,True,False,2,wrong object,0.0005064580000180285,2.0,2.0,3.0,521.0,137.0
scannet_0378_00_nr3d_003,scannet_0378_00,Nr3D,simple_object,ablation_no_fallback,canonical,True,True,True,1.0,True,True,0,,0.0005523750000975269,2.0,3.0,4.0,635.0,168.0
scannet_0378_00_sr3d_plus_001,scannet_0378_00,Sr3D+,relational,ablation_no_fallback,canonical,True,True,True,1.0,True,True,0,,0.0011542500001269218,2.0,3.0,3.0,476.0,128.0
scannet_0378_00_sr3d_plus_002,scannet_0378_00,Sr3D+,relational,ablation_no_fallback,canonical,True,True,True,0.0,True,False,0,wrong object,0.0010889169998336001,2.0,5.0,45.0,7703.0,1937.0
scannet_0378_00_sr3d_plus_003,scannet_0378_00,Sr3D+,relational,ablation_no_fallback,canonical,True,True,True,0.0,True,False,2,wrong object,0.0005709579995709646,2.0,3.0,3.0,505.0,140.0
scannet_0389_00_nr3d_001,scannet_0389_00,Nr3D,relational,ablation_no_fallback,canonical,True,True,True,0.072976,True,False,22,wrong object,0.00035437499991530785,2.0,1.0,2.0,314.0,85.0
scannet_0389_00_nr3d_002,scannet_0389_00,Nr3D,relational,ablation_no_fallback,canonical,True,True,True,1.0,True,True,2,,0.00036937499999112333,2.0,1.0,3.0,495.0,130.0
scannet_0389_00_nr3d_003,scannet_0389_00,Nr3D,attribute,ablation_no_fallback,canonical,True,True,True,0.0,True,False,12,wrong object,0.0003579579997676774,2.0,2.0,2.0,317.0,86.0
scannet_0389_00_sr3d_plus_001,scannet_0389_00,Sr3D+,relational,ablation_no_fallback,canonical,True,True,True,1.0,True,True,2,,0.0003971249998357962,2.0,1.0,3.0,481.0,132.0
scannet_0389_00_sr3d_plus_002,scannet_0389_00,Sr3D+,relational,ablation_no_fallback,canonical,True,True,True,0.0,True,False,2,wrong object,0.0007301670002561877,2.0,5.0,30.0,5110.0,1289.0
scannet_0389_00_sr3d_plus_003,scannet_0389_00,Sr3D+,relational,ablation_no_fallback,canonical,True,True,True,0.0,True,False,28,wrong object,0.00048199999991993536,2.0,1.0,3.0,518.0,147.0
scannet_0435_00_nr3d_001,scannet_0435_00,Nr3D,relational,ablation_no_fallback,canonical,True,True,True,0.0,True,False,52,wrong object,0.0012840829999731795,2.0,3.0,5.0,898.0,258.0
scannet_0435_00_nr3d_002,scannet_0435_00,Nr3D,relational,ablation_no_fallback,canonical,True,True,True,0.0,True,False,28,wrong object; wrong relation,0.0012411249999786378,2.0,2.0,2.0,332.0,90.0
scannet_0435_00_nr3d_003,scannet_0435_00,Nr3D,simple_object,ablation_no_fallback,canonical,True,True,True,0.0,True,False,10,wrong object,0.0006695830002172443,2.0,2.0,2.0,314.0,86.0
scannet_0435_00_sr3d_plus_001,scannet_0435_00,Sr3D+,relational,ablation_no_fallback,canonical,True,True,True,0.0,True,False,8,wrong object,0.0007567079996988468,2.0,2.0,5.0,879.0,232.0
scannet_0435_00_sr3d_plus_002,scannet_0435_00,Sr3D+,relational,ablation_no_fallback,canonical,True,True,True,0.0,True,False,8,wrong object,0.0007538330000897986,2.0,2.0,5.0,879.0,234.0
scannet_0435_00_sr3d_plus_003,scannet_0435_00,Sr3D+,relational,ablation_no_fallback,canonical,True,True,True,1.0,True,True,12,,0.0007343749998653948,2.0,2.0,4.0,690.0,185.0
