query_id,scene_id,source,query_type,search_variant,input_shape,schema_valid,prediction_available,bbox_eligible,bbox_iou_3d,recall_at_1_eligible,recall_at_1,predicted_object_id,failures,runtime_seconds,checked_nodes,checked_views,checked_objects,context_chars,estimated_tokens
scannet_0378_00_sr3d_plus_001,scannet_0378_00,Sr3D+,relational,flat_embedding,canonical,True,True,True,1.0,True,True,0,,0.15902987500021482,2.0,5.0,45.0,7703.0,1934.0
scannet_0378_00_sr3d_plus_002,scannet_0378_00,Sr3D+,relational,flat_embedding,canonical,True,True,True,0.0,True,False,44,wrong object,0.13782262499989884,2.0,5.0,45.0,7703.0,1937.0
scannet_0378_00_sr3d_plus_003,scannet_0378_00,Sr3D+,relational,flat_embedding,canonical,True,True,True,0.0,True,False,2,wrong object,0.13946179200002007,2.0,5.0,45.0,7703.0,1940.0
scannet_0389_00_nr3d_001,scannet_0389_00,Nr3D,relational,flat_embedding,canonical,True,True,True,0.072976,True,False,22,wrong object,0.11291116699976556,2.0,5.0,30.0,5110.0,1284.0
scannet_0389_00_nr3d_002,scannet_0389_00,Nr3D,relational,flat_embedding,canonical,True,True,True,0.0,True,False,9,wrong object,0.09531366700002764,2.0,5.0,30.0,5110.0,1284.0
scannet_0389_00_nr3d_003,scannet_0389_00,Nr3D,attribute,flat_embedding,canonical,True,True,True,1.0,True,True,7,,0.09619716699990022,2.0,5.0,30.0,5110.0,1284.0
scannet_0389_00_sr3d_plus_001,scannet_0389_00,Sr3D+,relational,flat_embedding,canonical,True,True,True,0.048591,True,False,6,wrong object,0.10751004100029604,2.0,5.0,30.0,5110.0,1289.0
scannet_0389_00_sr3d_plus_002,scannet_0389_00,Sr3D+,relational,flat_embedding,canonical,True,True,True,1.0,True,True,3,,0.09501933399997142,2.0,5.0,30.0,5110.0,1289.0
scannet_0389_00_sr3d_plus_003,scannet_0389_00,Sr3D+,relational,flat_embedding,canonical,True,True,True,1.0,True,True,6,,0.10169912499986822,2.0,5.0,30.0,5110.0,1295.0
scannet_0435_00_nr3d_001,scannet_0435_00,Nr3D,relational,flat_embedding,canonical,True,True,True,0.0,True,False,8,wrong object,0.22490395899967552,2.0,7.0,64.0,10869.0,2751.0
scannet_0435_00_nr3d_002,scannet_0435_00,Nr3D,relational,flat_embedding,canonical,True,True,True,0.0,True,False,11,wrong object,0.2121833329997571,2.0,7.0,64.0,10869.0,2725.0
scannet_0435_00_nr3d_003,scannet_0435_00,Nr3D,simple_object,flat_embedding,canonical,True,True,True,0.011133,True,False,39,wrong object,0.25025529200001984,2.0,7.0,64.0,10869.0,2725.0
scannet_0435_00_sr3d_plus_001,scannet_0435_00,Sr3D+,relational,flat_embedding,canonical,True,True,True,0.0,True,False,8,wrong object,0.21577095900011045,2.0,7.0,64.0,10869.0,2730.0
scannet_0435_00_sr3d_plus_002,scannet_0435_00,Sr3D+,relational,flat_embedding,canonical,True,True,True,0.0,True,False,8,wrong object,0.20830724999996164,2.0,7.0,64.0,10869.0,2731.0
scannet_0435_00_sr3d_plus_003,scannet_0435_00,Sr3D+,relational,flat_embedding,canonical,True,True,True,0.0,True,False,8,wrong object,0.2217900840000766,2.0,7.0,64.0,10869.0,2730.0
